2009,Chéri,Hôtel du Palais 1 Avenue de l'Impératrice Biarritz Pyrénées-Atlantiques 
2012,Cielo e sabbia,Rome area Rome Lazio 
2016,Cinema Twain,Pasadena Playhouse - 39 S. El Molino Avenue Pasadena California 
2006,Cipriani's Wall Street Concert Promo,Cipriani 55 Wall Street New York City New York 
1925,Circus Fever,Hal Roach Studios - 8822 Washington Blvd. Culver City California 
1997,Cirkusrevyen 1997,Bakken Dyrehaven Klampenborg Sjælland 
1998,City of Angels,Johnie's Coffee Shop - 6101 Wilshire Boulevard Fairfax Los Angeles California 
1983,Class,Original Mother's Night Club - 26 W. Division Street Near North Side Chicago Illinois 
2001,Claude Nougaro au Théâtre des Champs Elysées,15 - Théâtre des Champs Elysées Avenue Montaigne Paris 8 Paris 
1988,Clean and Sober,Snow White Coffee Shop Philadelphia Pennsylvania 
1973,Cleopatra Jones,St. Cecilia Catholic Church - 4230 South Normandie Avenue Los Angeles California 
2015,Clinch,Everest University North Orlando Campus Orlando Florida 
2013,Clock Anti-clock,South City 02. Gurgaon Haryana 
1999,Close to the Wind,Central Park Manhattan New York City New York 
2009,Closing Time,Hollywood Los Angeles California 
2012,Cloud Atlas,Clackmannanshire Bridge Falkirk/Fife Scotland 
1985,Clue,Stage 17 Paramount Studios - 5555 Melrose Avenue Hollywood Los Angeles California 
1962,Cléo de 5 à 7,Place d'Italie Paris 13 Paris 
2005,Coach Carter,1433 West 7th Street Los Angeles California 
2016,Colin,Tufts University - 520 Boston Avenue Medford Massachusetts 
2004,Collateral,Koreatown Los Angeles California 
1933,College Coach,Rose Bowl - 1001 Rose Bowl Drive Pasadena California 
1970,Color de España,San Vicente de la Barquera Santander Cantabria 
2016,Colossal,Glover Road Fort Langley British Columbia 
1947,Columbia Thrills of Music: Boyd Raeburn and His Orchestra,Hollywood Los Angeles California 
1974,Come Fly with Us,JFK International Airport Jamaica Queens New York City New York 
2016,Come diventare grandi nonostante i genitori,Ansedonia Orbetello Grosseto Tuscany 
2007,Commandeered,Manchester Greater Manchester England 
2008,Commonwealth Bank Police Tattoo Adelaide 2008,Adelaide Entertainment Centre - 98 Port Road Hindmarsh South Australia 
2014,Como me enseñaron las películas,Sevilla Sevilla Andalucía 
1966,Con el viento solano,Malpica de Tajo Toledo Castilla-La Mancha 
2006,Conan O'Brien's Romance-A-Tee,Studio City Los Angeles California 
2012,Concert Unique: Bénabar,Musée des Arts Forains 53 avenue des terroirs de France Paris 12 Paris 
1987,Conexión criminal,Aeropuerto Mexico City Distrito Federal 
1976,Confessions of a Driving Instructor,Borehamwood Hertfordshire England 
2011,Contagion,Candlestick Park - 602 Jamestown Avenue San Francisco California 
2012,Contra el tiempo,Málaga Málaga Andalucía 
2009,Cooking History,Southampton Hampshire England 
2017,Corn Syrup,Lambeth London England 
1994,Corpse Killer,Praxis Film Works Los Angeles California 
1958,Costa Blanca,Castillo de Oliva castle Oliva Valencia Comunidad Valenciana 
2005,Covet, Normal,Covet Ohio 
2004,Crash,Broadway & Ord Street Downtown Los Angeles California 
2005,Cravings of Kane,Old Town Sródmiescie Warsaw Mazowieckie 
1984,Crimes of Passion,Hollywood Center Studios - 1040 N. Las Palmas Avenue Hollywood Los Angeles California 
1969,Crooks and Coronets,Dulwich Art Gallery London England 
1990,Cross Fire,Central Junior High School Lawrence Kansas 
2007,Crossed Lines,Dawlish Devon England 
2017,Crossing Out Heather,University of Maryland Baltimore County Baltimore Maryland 
1999,Cruel Intentions,Essex House - 160 Central Park South Manhattan New York City New York 
2014,Cruel and Unusual,Santa Monica Pier Santa Monica California 
1980,Cruising,West Street Greenwich Village Manhattan New York City New York 
1968,Cruzada en la mar,Algeciras Cádiz Andalucía 
2009,Cry of the Mummy,Tarzana Los Angeles California 
2003,Cualquiera,Eivissa Ibiza Balearic Islands 
2011,Cudze listy,Marszalkowska Sródmiescie Warsaw Mazowieckie 
1963,Cuerdas y crampones,Monte Almanzor Sierra de Gredos ridge Ávila Castilla y León 
1993,Cuisine et dépendances,Rue du Mont Cenis Paris 18 Paris 
1968,Curse of the Crimson Altar,Blanche Lane South Mimms Hertfordshire England 
2016,Cursed,Dunbrody Famine Ship New Ross Wexford 
2010,Cycle,Luton Bedfordshire England 
1977,Czlowiek z marmuru,Nowa Huta Kraków Malopolskie 
1956,D-Day the Sixth of June,Long Beach Naval Shipyard - Ocean Boulevard & Navy Way Long Beach California 
1985,D.A.R.Y.L.,1101 N Bay St. Eustis Florida 
2017,DJ Spooky: An IU Cinema Exclusive,1213 E 7th St Bloomington Indiana 
1988,Da,Ardmore Studios Herbert Road Bray County Wicklow 
1971,Dad's Army,Lock Cut at Cookham Lock Surrey England 
2006,Daddy's Girl,Cardiff Royal Infirmary Cardiff South Glamorgan Wales 
2011,Dadgum, Texas,Dadgum Texas 
2013,Damn You, Ping Pong!,Damn You Viseu de Mijloc Maramures 
2016,Dan Soder: Not Special,Trocadero Theater Philadelphia Pennsylvania 
1981,Dance Craze,Portsmouth Hampshire England 
2010,Dance Star,Basildon Essex England 
1947,Dancing with Crime,Southall Studios Southall Middlesex England 
1959,Danger Within,Chobham Common Surrey England 
2011,Daniel Ashman; Fighter or Fool?,St. Paul's Cathedral Ludgate Hill London England 
1954,Dans på rosor,Sandrew-ateljéerna Gärdet Stockholm Stockholms län 
1992,Dansk melodi grand prix,Aalborghallen Aalborg Jylland 
2016,Dark Awakening II: Battle of Krotanna,Union 206 Studio 822 S Pickett St Alexandria Virginia 
2012,Dark Shadows,Trafalgar Castle School Whitby Ontario 
2010,Darkest Before Dawn,Whitechapel Warehouse London England 
1965,Darling,Fortnum & Mason's Piccadilly London England 
2002,Das Leben geht weiter,Bardowick Lüneburger Heide Lower Saxony 
1920,Das einsame Wrack,Schlesisches Tor Kreuzberg Berlin 
1959,Das indische Grabmal,Lake Pichola Udaipur Rajasthan 
1917,Daughter of Destiny,Biograph Studio Manhattan New York City New York 
1993,Dave,State Capitol Capitol Square - Ninth & Grace Streets Richmond Virginia 
2005,David & Layla,Manhattan New York City New York 
2009,David Guetta Feat. Kelly Rowland: When Love Takes Over,Venice Beach Los Angeles California 
1915,Davy Crockett,Crystal Film Company Wendover and Park Avenue The Bronx New York City New York 
2000,Day Return,Liverpool Merseyside England 
2001,Day of Reckoning,Cemetery of Dighomi Dighomi Massive Tbilisi 
1913,De Dødes Ø,Bagsværd Lake Bagsværd Sjælland 
1971,De mar a mar por los Pirineos,Isla de los Faisanes Guipúzcoa País Vasco 
1949,De sentiers et de rêves,Eglise Saint-Martin 44 Grand-Rue L'Isle-Adam Val-d'Oise 
2004,De-Lovely,Chiswick House Burlington Lane Chiswick London England 
2009,Dead Hungry,Black Park Country Park Wexham Buckinghamshire England 
1981,Dead Ringer,Manhattan New York City New York 
1983,Deadline Auto Theft,San Pedro Los Angeles California 
2009,Dear Jack,New York Presbyterian Hospital New York City New York 
1949,Dear Mr. Prohack,Pinewood Studios Iver Heath Buckinghamshire England 
1977,Death Game,Hancock Park Los Angeles California 
1939,Death Rides the Range,Walker Ranch - 19152 Placerita Canyon Road Newhall California 
1934,Death at Broadcasting House,A.S.P.I. Studios Wembley Park Middlesex England 
1985,Deceptions,Victoria Embankment Westminster London England 
2005,Deck Dogz,Sydney Olympic Park Sydney New South Wales 
2006,Decoherence,California State University - 800 N. State College Blvd. Fullerton California 
2015,Deep Dark,People's Art of Portland Gallery Portland Oregon 
2009,Deep Lies,Lake District Cumbria England 
1947,Deep Valley,Surfboard Point Palos Verdes California 
1986,Defence of the Realm,Haddenham Buckinghamshire England 
2008,Definitely, Maybe,Definitely New York 
1999,Del amor, las marchas y otras cosas,Del amor Distrito Federal 
1950,Den vita katten,Össeby-Garns kyrka Vallentuna kommun Stockholms län 
2002,Depeche Mode: One Night in Paris,Bercy Paris 12 Paris 
1993,Der Bienenkönig,Wildon Graz Styria 
1957,Der Graf von Luxemburg,CCC-Atelier Spandau Berlin 
1993,Der Kinoerzähler,Babelsberg Potsdam Brandenburg 
2013,Der Passagier,Stölln Gollenberg Brandenburg 
1932,Der Rebell,Ufa-Atelier Berlin-Tempelhof Berlin 
1913,Der Tod in Sevilla,Bioscop-Atelier Neubabelsberg Potsdam Brandenburg 
1921,Der verlorene Schatten,Schloß Dürnstein Dürnstein Lower Austria 
2014,Des vies après le tsunami,Khao Lak Sofitel Magic Lagoon Hotel Khak Tapuak 
2012,Deserters,Ravenna Park Seattle Washington 
1984,Desperate Teenage Lovedolls,Venice Pier Ocean Walk Front at Washington Boulevard Venice Los Angeles California 
2011,Detached,116th Street Manhattan New York City New York 
1971,Detenuto in attesa di giudizio,Incir De Paolis Studios Rome Lazio 
1989,Deux,Conservatoire à rayonnment régional Place des Arts Cergy-Pontoise Val-de-Marne 
1995,Devil in a Blue Dress,Ambassador Hotel - 3400 Wilshire Boulevard Los Angeles California 
2014,Devil's Due,Tour Eiffel Champ de Mars Paris 7 Paris 
2000,Dhaai Akshar Prem Ke,Filmistan Studios Mumbai Maharashtra 
2017,Dhaulagiri, ascenso a la montaña blanca,Dhaulagiri Buenos Aires Federal District 
2011,Di ingon 'nato,Magsaysay Balamban Cebu 
1971,Diamonds Are Forever,Amstel River Amsterdam Noord-Holland 
1989,Dick Francis: Twice Shy,Dublin Airport Dublin County Dublin 
1997,Didier,Aéroport Montpellier-Méditerranée Mauguio Hérault 
1921,Die Abenteuerin von Monte Carlo - 1. Die Geliebte des Schahs,Rapallo Genoa Liguria 
2002,Die Another Day,Backlot Pinewood Studios Iver Heath Buckinghamshire England 
1957,Die Gänsemagd,Wannsee Zehlendorf Berlin 
2004,Die Walküre,Staatsoper Stuttgart Baden-Württemberg 
2004,Diego,South Central Los Angeles Los Angeles California 
2013,Digterfilm #1 - Lev nu, imorgen,Digterfilm #1 - Lev nu Aarhus 
2004,Dil Bechara Pyaar Ka Maara,Vijay Mills Badnera Maharashtra 
2004,Dil Maange More!!!,Kohinoor Hotel Andheri Mumbai Maharashtra 
1990,Dimenticare Palermo,Giardino Garibaldi Via Lungarini Palermo Sicily 
1970,Dinah East,Culver Studios - 9336 W. Washington Blvd. Culver City California 
2005,Dirty,Hollywood Boulevard & Vine Street Hollywood Los Angeles California 
2002,Dirty Pretty Things,Shepperton Studios Shepperton Surrey England 
2008,Dirty Words: The Letter C,Sherman Oaks Los Angeles California 
2017,Discarded Greyhounds Imprisoned, Neglected, and Farmed for Their Blood,Discarded Greyhounds Imprisoned Neglected Cherokee Texas 
2012,Discover Japan Tour: Live in Hachioji 2011.12.27,Olympus Hall Hajioji - 4-7-1 Koyasu Hajioji Tokyo 
2009,Discovering Secrets,Beverly Hilton Hotel Beverly Hills California 
1956,Disneyland Dream,Disneyland Park Disneyland Resort - 1600 S. Disneyland Drive Anaheim California 
2009,Diverted,Gander Newfoundland Newfoundland and Labrador 
2007,Dlaczego nie!,Freta New Town Sródmiescie Warsaw Mazowieckie 
1966,Do Badan,Mehboob Studios Mumbai Maharashtra 
1983,Doctor Detroit,University of Southern California Los Angeles California 
2014,Doctor Mabuse: Etiopomar,6672 Selma Avenue Los Angeles California 
2013,Doctor Who: El Mundo Imperfecto,Barcelona Barcelona Catalonia 
1941,Doctors Don't Tell,Republic Studios Hollywood Los Angeles California 
1999,Dogma,600 Grant Street Pittsburgh Pennsylvania 
2001,Dogtown and Z-Boys,Venice Los Angeles California 
1972,Don Camillo e i giovani d'oggi,San Secondo Parmense Parma Emilia-Romagna 
2013,Don Jon,Sherman Way between Darby Ave to Reseda Blvd Reseda Los Angeles California 
2015,Don't Look Down,University of British Columbia Vancouver British Columbia 
1959,Don't Panic Chaps,Walton Studios Walton-on-Thames Surrey England 
2008,Doody Pants,Studio City Los Angeles California 
2017,Doorknockers,12 Kelso Road Woodhouse Leeds West Yorkshire England 
1999,Double Jeopardy,Vancouver Public Library 360 West Georgia Street Vancouver British Columbia 
2017,Down a Dark Hall,Las Palmas de Gran Canaria Gran Canaria Canary Islands 
1968,Dr. Satán y la magia negra,Iztapalapa Mexico City Distrito Federal 
2016,Dragged,Manhattan New York City New York 
2011,Dream Lover,Reid Hall Manhattanville College Purchase New York 
2007,Dream Weaver,Mulholland Drive Hollywood Hills Los Angeles California 
2009,Dream. 10: Welterweight GP Final 2009 Final Round,Saitama Superarena Chuo-ku Saitama City Saitama 
1942,Drei tolle Mädels,Centro Sperimentale di Cinematografia Rome Lazio 
1999,Drive Me Crazy,Foothill Boulevard Salt Lake City Utah 
1973,Dronningens nytårstale,Christian 9.s palæ Amalienborg Copenhagen 
1946,Duel in the Sun,Corriganville Ray Corrigan Ranch Simi Valley California 
1995,Dushmani: A Violent Love Story,Filmistan Studios Mumbai Maharashtra 
1968,Dyrlægens plejebørn,Novaris Film Albertslund Sjælland 
1970,Dzien oczyszczenia,Chojnik Castle Sobieszów Jelenia Góra Dolnoslaskie 
1968,Días de viejo color,Marbella Málaga Andalucía 
1970,E.M. Forster 1879-1970,Cambridge Cambridgeshire England 
1993,Earth Tribe L.A.,Southwest Museum - 234 Museum Drive Mount Washington Los Angeles California 
1974,Earthquake,1329 Carroll Avenue Central Los Angeles Los Angeles California 
1937,East of Ludgate Hill,Fox British studios Wembley London England 
1964,Echo,Grand Hotel Sopot Pomorskie 
2013,Eclosión y evolución del fanzine de genero en España,Zaragoza Zaragoza Aragón 
2005,Eddie,Málaga Málaga Andalucía 
2004,Edgeplay,Hollywood Los Angeles California 
2016,Egon Schiele: Tod und Mädchen,Café Sperl Gumpendorfer Strasse 11 Vienna 
1967,Eight on the Lam,226 N. Larchmont Blvd. Los Angeles California 
1959,Ein Sommer, den man nie vergißt,Ein Sommer Carinthia 
2012,Einfach Magisch,Europa-Park Rust Baden-Württemberg 
1988,Ek Hi Maqsad,Film City Goregaon Mumbai Maharashtra 
2014,Ek Villain,Worli Village Worli Koliwada Mumbai Maharashtra 
2017,El Gran Tour de Jorge Bonsor,Mairena del Alcor Sevilla Andalucía 
1988,El aire de un crimen,Barcelona Barcelona Catalonia 
2006,El barón contra los Demonios,Solsonès Lérida Catalonia 
2017,El cine de la utopía,Capital Federal Buenos Aires Federal District 
2006,El coronel Macià,Camprodón Gerona Catalonia 
1991,El gran reto - Lola la Trailera 3,Ensenada Airport Ensenada Baja California 
2004,El habitante incierto,Esplugues de Llobregat Barcelona Catalonia 
1976,El límite del amor,Los Palacios Sevilla Andalucía 
1982,El mundo sexual de la pareja,Lloret de Mar Girona Catalonia 
1967,El terrible de Chicago,Vallvidrera Barcelona Catalonia 
1984,Electric Dreams,Twickenham Film Studios Richmond London England 
1998,Elizabeth,Bamburgh Castle Bamburgh Northumberland England 
2008,Elliot's War,Sonoma Coast Sonoma County California 
2001,Elsewhere,Tharros Cabras Oristano Sardinia 
2015,Eminem: Phenomenal,Universal Studios Hollywood - 1000 Universal Studios Blvd Universal City California 
2012,Emma Louise: Boy,Astoria Queens New York 
1971,En el centro de España,Almagro Ciudad Real Castilla-La Mancha 
1999,En un claroscuro de la luna,Estudios Churubusco Azteca Mexico City Distrito Federal 
1957,Enchanted Isles,Oban Argyll and Bute Scotland 
1924,Enfants de Paris,Studio d'Epinay Epinay-sur-Seine Seine-Saint-Denis 
1970,Entertaining Mr Sloane,Paddington Fire Station Harrow Road London England 
2015,Entourage,Little Next Door Cafe Los Angeles California 
2011,Epic History of Everyday Things,Bendix Diner - Route 17 and Williams Avenue Hasbrouck Heights New Jersey 
2002,Epiphany: Il inferno,Bellevue Hospital - 462 First Avenue Manhattan New York City New York 
1964,Ercole contro i figli del sole,Elios Studios Rome Lazio 
2010,Eric Cantona: Looking for Manchester,Manchester Greater Manchester England 
1971,Erika,Elios Studios Rome Lazio 
1950,Erzieherin gesucht,Studio Babelsberg Potsdam Brandenburg 
1971,Escape from the Planet of the Apes,Rodeo Drive Beverly Hills California 
1988,Escape: World Safari III,Uluru/Ayers Rock Uluru-Kata Tjuta National Park Northern Territory 
2018,Estelle: A Dance Documentary,Swindon Wiltshire England 
1997,Event Horizon,Pinewood Studios Iver Heath Buckinghamshire England 
2008,Every Monday Matters,Oasis Christian Center Los Angeles California 
1982,Evil Under the Sun,Raixa Estate Serra de Tramuntana Bunyola Mallorca Balearic Islands 
2014,Excess Baggage,Rancho Cienega Rec Center Los Angeles California 
1901,Expert Driving,Bay Shore Long Island New York 
2007,Expresso,Waseley Hills Country Park Worcestershire England 
1984,Exterminator 2,Central Park Manhattan New York City New York 
2010,Extraordinary Measures,Pioneer Courthouse Square Portland Oregon 
1967,Extremadura,Plasencia Cáceres Extremadura 
2008,Extreme Mind-Blowing Hotels,Lizzie Borden Bed & Breakfast Fall River Massachusetts 
1996,Eye for an Eye,749 E. Temple Street Downtown Los Angeles California 
2012,FCA!35 Tour: An Evening with Peter Frampton,Beacon Theater New York City New York 
2016,Fabric of the Mind,Penn State University University Park Pennsylvania 
2004,Fakers,Three Mills Studios Three Mill Lane Bow London England 
1999,Falkehjerte,Det Danske Filmstudie Lyngby Sjælland 
1993,Falling Down,200 N. Toluca Street Los Angeles California 
2006,Falling in Love with the Girl Next Door,Santa Catalina Island Channel Islands California 
2006,Fanaa,Surajkund Gorakhpur Uttar Pradesh 
1999,Fantasia 2000,Walt Disney Feature Animation - 500 S. Buena Vista Street Burbank California 
2005,Fantastic Four,University of British Columbia Robson Square Campus - 800 Robson Street Vancouver British Columbia 
1982,Fast-Walking,Old Montana Prison - 1106 Main Street Deer Lodge Montana 
2006,Fat Camp,Camp Pocono Trails Poconos Pennsylvania 
2004,Fate: Part 1,Epping Forest Essex England 
1991,Father of the Bride,Cheval Bistro 41 South Delacy Street Pasadena California 
2003,Fear X,Polo Park Winnipeg Manitoba 
2015,Fear, Death and the Universe,Fear New South Wales 
1981,Fedra,Teatro Romano de Mérida Mérida Badajoz Extremadura 
1903,Feeding Pigeons in the Streets of Venice,St. Mark's Square Venice Veneto 
1996,Feeling Minnesota,Warner Road St. Paul Minnesota 
1999,Felicia's Journey,Birmingham West Midlands England Cinema and Theatre 
2016,Fences,809 Anaheim St. Pittsburgh Pennsylvania 
1982,Festival of Mask,Hancock Park Los Angeles California 
1926,Feu Mathias Pascal,Studio d'Epinay Epinay-sur-Seine Seine-Saint-Denis 
1971,Fiddler on the Roof,Pinewood Studios Iver Heath Buckinghamshire England 
1998,Field of Bones,Belfast County Antrim Northern Ireland 
2006,Fifty Pills,Port Washington Long Island New York 
2018,Fight 4 Your Life,Confidential Evaluations - Back Lot Sacramento California 
2013,Filth,Airport Ostend Flanders 
2016,Fin de semana,Zárate Buenos Aires Federal District 
1956,Find the Lady,Shepperton Studios Studios Road Shepperton Middlesex England 
2003,Finding Fortune,Loch Tay Stirling Scotland 
2002,Fire on Ice,Castle Valley Moab Utah 
2015,Fired,Ascot Berkshire England 
2013,First Fight,Chicago Illinois 
1995,First Knight,Pinewood Studios Iver Heath Buckinghamshire England 
1981,First Monday in October,Russell Senate Office Building - 100 Constitution Avenue Northeast Washington District of Columbia 
2011,Fish Like to Travel in Pairs,North Hollywood Los Angeles California 
2015,Fix It in Post,St Leonards Sydney New South Wales 
2014,Flashes,Sevilla Sevilla Andalucía 
2005,Flatbush,Brooklyn New York City New York 
1940,Flight Command,Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd. Culver City California 
2012,Flinders Ranges, South Australia,Flinders Ranges South Australia 
1964,Flipper's New Adventure,Miami Seaquarium - 4400 Rickenbacker Causeway Key Biscayne Florida 
1986,Flodder,Kolleberg Sittard Limburg 
2008,Flor de mayo,Port Saplaya Valencia Comunidad Valenciana 
2017,Flutter,Dartmouth College Hanover New Hampshire 
1941,Flying Cadets,Glendale Railroad Station 400 W. Cerritos Ave. Glendale California 
2016,Flying Scotsman with Robson Green,East Lancs Steam Railway Bury Greater Manchester England 
1972,Follow Me!,Sutton Place Guildford Surrey England 
2015,Fools Gold,Torquay Devon England 
1996,For My Daughter's Honor,Halfway House Cafe - 15564 Sierra Highway Santa Clarita California 
1981,For Your Eyes Only,Paleokastritsa Road Bouas-Danilia Village Corfu 
1992,Forever Young,Los Alamitos Armed Forces Reserve Center Los Alamitos California 
2014,Forge,455 Main Street Ferndale California 
1983,Formule Villeneuve,Circuit Gilles Villeneuve Montréal Québec 
1976,Forty Years,BBC Alexandra Palace Muswell Hill London England 
2007,Foster Child,Kaisahang Buhay Foundation - 56 10th Avenue Cubao Quezon City Metro Manila 
1978,Foul Play,Fiesta Laundromat - 898 S. Van Ness Avenue Mission District San Francisco California 
1940,Four Sons,20th Century Fox Studios - 10201 Pico Blvd. Century City Los Angeles California 
2017,Fox Pointe,Old Zoo Griffith Park - 4730 Crystal Springs Drive Los Angeles California 
2012,Frances Ha,Tour Eiffel Champ de Mars Paris 7 Paris 
1995,Frank & Jesse,Memorial Hall University of Arkansas Fayetteville Arkansas 
2004,Frankenstein,Joy Theatre - 1200 Canal Street New Orleans Louisiana 
2014,Frankenstein, Missouri,Frankenstein Missouri 
2004,Franz,Ste. Marie Among the Hurons Midland Ontario 
1972,Fratello sole, sorella luna,Fratello sole Rome Lazio 
1967,Free and Easy,Waikiki Beach Honolulu O'ahu Hawaii 
1990,Freek de Jonge: De pretentie,Jaap Edenhal Amsterdam Noord-Holland 
1995,French Kiss,Place des Abbesses Paris 18 Paris 
1972,Frenzy,Leicester Square Soho London England 
2009,Friday the 13th,1370 Chestnut Street Bastrop Texas 
1984,Friday the 13th: The Final Chapter,Topanga Canyon Woodland Hills Los Angeles California 
1963,From Russia with Love,Heatherden Hall Pinewood Studios Iver Heath Buckinghamshire England 
2008,From the Ground Up,Ground Zero World Trade Center Manhattan New York City New York 
2000,Fugitivas,Chipiona Cádiz Andalucía 
2015,Full Circle,Dockweiler State Beach - 12000 Vista Del Mar Playa Del Rey Los Angeles California 
1987,Full Metal Jacket,Beckton Gasworks Beckton London England 
1981,Fundamental Frolics,Apollo Theatre Shaftesbury Avenue London England 
1968,Funny Girl,Warner Brother Theatre Hill Street Los Angeles California 
2015,Furious Seven,Oakland Cemetery Atlanta Georgia 
2012,Future My Love,Hollywood Los Angeles California 
2014,Félix et Meira,121 Lee Avenue Brooklyn New York City New York 
1967,Galicia,Mondoñedo Lugo Galicia 
1989,Gangs, Cops & Drugs,Gangs California 
2012,Gangsters, Guns & Zombies,Gangsters Swanscombe Kent England 
1985,Gardens of Discovery,Wittunga Botanic Garden Blackwood South Australia 
1905,Garland Dance, Vevey Fete,Garland Dance Canton de Vaud 
1976,Gator,River Street Savannah Georgia 
1980,Gefangene Frauen,Sonnenberg Zürich Kanton Zürich 
1953,Gelosia,Villa Bonocore Maletto Palermo Sicily 
2010,Generation 9/11,The Hamptons Long Island New York 
1953,Gentlemen Prefer Blondes,Stage 3 20th Century Fox Studios - 10201 Pico Blvd. Century City Los Angeles California 
2013,Geography Club,Burbank High School 902 N. Third St. Burbank California 
1966,Georgy Girl,Rosslyn Hill Hampstead London England 
1995,German Artist Uncovers Australia,Maslin Beach Quarry Maslin Beach Adelaide South Australia 
1971,Get Carter,High Level Bridge Newcastle-upon-Tyne Tyne & Wear England 
2010,Get Him to the Greek,Meatpacking District Manhattan New York City New York 
2008,Get Smart's Bruce and Lloyd Out of Control,Hollywood Los Angeles California 
1973,Giordano Bruno,San Giorgio Maggiore San Marco Venice Veneto 
1936,Girl of the Ozarks,Big Bear Lake Big Bear Valley San Bernardino National Forest California 
2017,Girlcrush,Hell Gate Studios Astoria Queens New York City New York 
1924,Girls Will Be Girls,Universal Studios - 100 Universal City Plaza Universal City California 
1996,Giselle,Teatro alla Scala Milan Lombardia 
1940,Giù il sipario,Pisorno Studios Tirrenia Tuscany 
2004,Gladiatress,Bourne Woods Farnham Surrey England 
1959,Gli ultimi giorni di Pompei,Pompeii Naples Campania 
1941,Glimpses of Kentucky,Frankfort Cemetery - 215 E. Main Street Frankfort Kentucky 
1999,Go,1025 E. Adams Blvd Los Angeles California 
2014,Godzilla,Steveston Richmond British Columbia 
1935,Going Highbrow,Warner Brothers Burbank Studios - 4000 Warner Boulevard Burbank California 
1939,Going Places with Graham McNamee, #58,Going Places with Graham McNamee Cape Cod Massachusetts 
1979,Going in Style,Kaufman Astoria Studios - 3412 36th Street Astoria Queens New York City New York 
2004,Goldfish Tradition,Studio 24 Sibyllegatan 24 Östermalm Stockholm Stockholms län 
1974,Gone in 60 Seconds,777 S Figueroa St Los Angeles California 
1939,Gone with the Wind,Hollywood Los Angeles California 
1961,Goodbye Again,Quai Saint-Michel Paris 5 Paris 
2011,Goodbye, Love,Goodbye New Jersey 
2015,Goodnight, Gloria,Goodnight England 
2008,Gossip Girl Revealed,Silvercup Studios East Long Island City Queens New York City New York 
1984,Grace Bumbry and Shirley Verrett in London,Covent Garden London England 
1949,Grand Canyon,Bronson Caves Bronson Canyon Griffith Park - 4730 Crystal Springs Drive Los Angeles California 
2003,Grand Theft Parsons,Los Angeles International Airport - 1 World Way Los Angeles California 
1986,Grandi magazzini,Porto Ercole Monte Argentario Grosseto Tuscany 
2004,Grayson,Royce Hall - 340 Royce Drive UCLA Westwood Los Angeles California 
1998,Great Expectations,Central Park Manhattan New York City New York 
1945,Great Stagecoach Robbery,Cudia City Studios Phoenix Arizona 
2018,Green Grass,Puerto Montt Llanquihue Región de Los Lagos 
2005,Green River Killer,Pacific Palisades Los Angeles California 
2009,Grey Gardens,Valley Halla Estate Rouge Park Toronto Ontario 
2013,Grid,Oxford Oxfordshire England 
2012,Grupo 7,Dos Hermanas Sevilla Andalucía 
1988,Guglielmo Tell,Teatro alla Scala Milan Lombardia 
2010,Guido Weijers: Oudejaarsconference 2010,Openluchttheater Caprera Bloemendaal Noord-Holland 
1965,Guns of Diablo,Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd. Culver City California 
1997,Guzmán-Goodman,Granjal de Campos León Castilla y León 
2009,Habibi,Manhattan New York City New York 
2016,Hail, Caesar!,Hail Los Angeles California 
2003,Hair of the Dog,Massapequa Long Island New York 
2004,Haletudsen,Flyvestation Værløse Værløse Sjælland 
1978,Halloween,The Frame Shop - 964 Mission Street South Pasadena California 
1967,Hamburg im Lincoln Center,Lincoln Center - 10 Lincoln Center Plaza Manhattan New York City New York 
1913,Hamlet,Walton-on-Thames Surrey England 
1997,Hamlet, Prince of Denmark,Hamlet New York City New York 
2014,Hanging in the Balance,Wahroonga Sydney New South Wales 
1986,Hannah and Her Sisters,Dakota Hotel - 1 West 72nd St. at Central Park West Manhattan New York City New York 
2012,Hans Kloss. Stawka wieksza niz smierc,Kosciól Ewangelicko-Reformowany Aleja Solidarnosci Sródmiescie Warsaw Mazowieckie 
2002,Hansel & Gretel,Warner Brothers Burbank Studios - 4000 Warner Boulevard Burbank California 
2007,Happy Christmas,Bergpark Wilhelmshöhe Kassel Hessen 
2013,Happy Family,Chinatown Manhattan New York City New York 
1998,Hard,El Portal Theatre - 5269 Lankershim Boulevard North Hollywood Los Angeles California in beginning of film 
2010,Hard Times in HWood,Hollywood Los Angeles California 
1979,Hardcore,Broadway San Francisco California 
2016,Hardwell: Run Wild,Ronda Málaga Andalucía 
1971,Harlot,Hollywood Los Angeles California 
1966,Harper,Zuma Beach Malibu California 
2015,Harry & Snowman,Nederland Farm Dyke Virginia 
2010,Harry Potter and the Deathly Hallows: Part 1,Rannoch Moor Highland Scotland 
2007,Harry Potter and the Order of the Phoenix,Virginia Water Surrey England 
1974,Harry and Tonto,Hollywood Los Angeles California 
2009,Hashmatsa,Majdanek Lublin Lubelskie 
2015,Haven,Silverlake Los Angeles California 
1964,He Rides Tall,Janss Conejo Ranch Thousand Oaks California 
2012,Head,Brooklyn New York City New York 
1897,Head of Procession Including Bluejackets,Westminster Bridge Westminster London England 
1946,Heading West,Iverson Ranch - 1 Iverson Lane Chatsworth Los Angeles California 
1993,Hear No Evil,Timberline Lodge Mount Hood Oregon 
